INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1507,'FTALLA','BAZWI','ATT',1991,56);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1508,'BAUMY','ALLUIGI','ATT',2002,58);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1509,'BIANAN','AMAR MOHAMED','MT',2001,46);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1510,'ELORIC','BALUSSON','DR',2000,43);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1511,'DINORAH','AZZOUR','ATT',2001,51);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1512,'GIPON','BELCHITA','DR',1996,46);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1513,'GIVENOLEE','BELFEKI','DR',1996,56);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1514,'AYRAULT','ALEJANDRO CARLOS NARANJO ORCHA','MT',1994,55);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1515,'CHEDJI','ARGULLOS','ATT',1994,51);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1516,'ATANAS','ALAMI HASSANI','DR',1995,54);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1517,'ALIAKSANDRA','ADOUR','MT',1995,45);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1518,'COUVERT','ASTRION','ATT',1990,46);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1519,'CHOEUIN','ARNETON','MT',1995,50);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1520,'ABDELASIZ','ABAKZER','DR',2002,42);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1521,'FOLL','BAUDEU','ATT',1990,51);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1522,'HENTI','BENKEDDACHE','GB',1994,51);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1523,'ASLINAR','AKSENOV','GB',2003,46);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1524,'HYLIAN','BENYAKHLEF','ATT',2000,52);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1525,'BUGRA','ANGUILET','ATT',1994,42);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1526,'AOUFY','AIT ESSAID','MT',1990,44);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1527,'JALIL','BERTHIER ALLEMAND','DR',1990,57);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1528,'ENOIR','BANVILLE','MT',1995,45);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1529,'ASSOMO','ALAGILLE','DR',1990,47);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1530,'GIROST','BELDONT','DR',1992,42);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1531,'CHANTANNE','ARCOECHA','DR',1992,58);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1532,'DATONG','AUGUSTO NECA','ATT',2002,56);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1533,'JIGISHA','BEUTIN','ATT',1998,48);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1534,'EDGY','BAKOLE WA MUKENDI','MT',2003,41);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1535,'JEERANAN','BESSIF','DR',2002,46);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1536,'GUNDER','BEN ADDI','MT',2001,41);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1537,'BASTARD','ALLIMECK','GB',1994,56);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1538,'EFTYMIA','BALBACH','MT',2000,54);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1539,'IRAIDE','BERKOUSSI','GB',2000,41);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1540,'AGAPIE','ABREUX','DR',1996,59);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1541,'DEBRA','AURENGUE','ATT',1997,51);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1542,'CARBONCHI','ANTONI CHRISTOPH','MT',2003,49);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1543,'EMERENTIA','BANCQ','GB',1990,52);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1544,'DEENESHWAREE','AUSELL','MT',1993,44);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1545,'HAFET','BEN BOUDI','GB',1994,49);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1546,'JION','BEYLOUN','GB',1991,57);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1547,'AYUMA','ALELUIA DIAS FERREIRA','DR',1997,47);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1548,'CARMELE','ANTRANIK','DR',1997,48);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1549,'AKAFOU','ACQUARONE','ATT',1994,56);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1550,'CIMETIERE','ARSCHOOT','ATT',1990,54);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1551,'CODRU','ASHIRZADEH','GB',1995,52);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1552,'GUICHANDUT','BELQASMI','DR',1992,46);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1553,'GRESLON','BELLIGAUD','GB',2003,49);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1554,'ATTMAN','ALAYAT','ATT',1995,51);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1555,'ALEXANDR','ADJOR','GB',1993,56);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1556,'HIGUEMOTA','BENMEBAREK','ATT',1999,49);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1557,'HENANE','BEN JEAN','MT',2003,59);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1558,'BENIBGHI','ALUOME','MT',2002,45);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1559,'DELANEY','AUVERNY BENNETOT','ATT',1991,59);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1560,'DALAZIE','AUBE BOUCHER','MT',2001,53);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1561,'EZIN','BARNERY','ATT',2002,43);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1562,'ALIBE','ADRACHI SAID','MT',1998,56);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1563,'HAIRABEDIAN','BEN CHEHIDA','GB',1993,43);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1564,'FAITOUT','BARREDA','MT',2001,43);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1565,'BAVAROT','ALLYSIER','DR',2000,45);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1566,'ARNOT','AKBER','DR',2002,45);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1567,'ESTIVAL','BARCHIL','GB',2003,51);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1568,'HUMBRECHTJ','BENTERKIA','GB',2001,52);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1569,'IBREMA','BENZERKI','GB',1995,59);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1570,'CROZAT','ATFEH','ATT',1996,56);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1571,'ESMAHIA','BARBIERA','ATT',2003,43);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1572,'AHAMADA','ACCEBBI','DR',1997,41);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1573,'EMMABUEL','BANDYOVA','DR',2002,51);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1574,'HABLA','BENAUW','GB',1996,48);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1575,'FRANSSISCO','BAYENDA BIZZA','MT',1997,51);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1576,'HANNEN','BENEDIC DIT LAZARD','DR',2002,54);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1577,'ALINE','ADVANEY','DR',1999,46);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1578,'CANALDA','ANTHIAN SARBAIX','GB',1999,42);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1579,'AUHEB','ALBERGUCCI','DR',1995,46);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1580,'HAGOUHI','BEN BUTAHAR','ATT',2001,43);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1581,'HUBBERT','BENSSAAD','MT',1999,42);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1582,'BUEYISA','ANGUENOT','MT',1996,51);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1583,'BOUAVONE','ANAGOSTOPOULOS','DR',1998,45);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1584,'HESMAN','BEN LHABIB','ATT',1997,51);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1585,'FLORUSSE','BAUCAULT','GB',2000,50);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1586,'AKMEZ','ADAM BARRAY','GB',2001,48);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1587,'BAJEET','ALIFANOVA','GB',1992,48);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1588,'BELOT','ALSSABAH','ATT',2002,59);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1589,'BASSIGA','ALLIERES','GB',1990,52);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1590,'GORP','BELKEDRIM','MT',2003,46);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1591,'DERMIDIO','AWE DZAMA ELENGA','MT',1993,54);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1592,'COBENAN','ASGEIRSSON','DR',1993,46);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1593,'GOURON','BELLAHLOUCHE','MT',1998,43);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1594,'BREAKSPEARE','ANDRIJANIC','ATT',1996,55);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1595,'HRISTOPHE','BENSIMOU','ATT',1995,42);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1596,'HALOULA','BENDAIMI','DR',1993,57);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1597,'JOUGOUGNOUX','BIDALUN','ATT',1993,48);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1598,'JEFTE','BESSONAT','DR',1990,48);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1599,'ALMECINDA','AFLOU','MT',1991,46);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1600,'DEIDI','AUTEZA','MT',1995,55);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1601,'GOLAND','BELIART','ATT',2003,47);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1602,'CHARLAINE','AREF MOHAMED','ATT',1998,42);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1603,'CAISSE','ANORMY','ATT',2003,50);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1604,'GULELI','BENABDERRAHMAN','GB',1993,43);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1605,'CATELLA','AOUINTI','MT',2001,41);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1606,'DJEDID','BACANOV','GB',1999,52);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1607,'ERWANNEZ','BARBAY','MT',1997,50);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1608,'ELISAOU','BALM','GB',1995,41);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1609,'ABDESSE','ABDESSAMED','MT',1993,43);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1610,'BUY','ANKOUA','ATT',1995,49);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1611,'BRIGNONE','ANESI','GB',2003,44);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1612,'CLAUDEL','ARTTE','MT',1992,55);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1613,'BORDJIA','AMPELACOURIRA','GB',2000,45);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1614,'ANELINO','AHMAIDI','GB',1991,51);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1615,'FOUSSEINOU','BAUQUIS','DR',1990,47);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1616,'ALPHARA','AFRIAD','DR',1991,49);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1617,'ARCHEN','AIT OUMAZIRH','GB',1997,56);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1618,'BELHOUL','ALPOIN','MT',2002,52);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1619,'BICCHIERINI','AMARY DIOP CISSE','ATT',2001,54);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1620,'JODOCE','BEZZEKKARA','DR',1991,50);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1621,'GOUALI','BELKHERROUFA','ATT',2002,55);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1622,'AIWEI','ACKING','MT',2003,48);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1623,'HARADA','BENESBY','DR',2000,59);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1624,'CO','ASFOR','GB',2003,59);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1625,'BBERNARD','ALMECIJA','ATT',1997,42);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1626,'BEHDZET','ALOIN','ATT',2001,49);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1627,'FELLAKIA','BASLANDZE','ATT',2001,53);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1628,'BERTHOLET','AMAALLOU','ATT',1997,54);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1629,'ASVISIS','ALAMANO','ATT',1992,59);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1630,'HURLENT','BENT MOHAMMED','ATT',2002,52);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1631,'CONCORAN','ASPRO','MT',1991,47);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1632,'CORKA','ASSENNANE','GB',2001,53);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1633,'ATLANTIDE','ALASCIA','GB',1994,47);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1634,'ESTELE','BARBULESCU','GB',2000,53);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1635,'BOLLARD','AMODDIO','GB',1990,45);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1636,'BOUAIADJERA','AMZIL','GB',1990,58);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1637,'KAKSAL','BILIRIT','ATT',1991,43);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1638,'AMANDI','AGDIM','DR',2002,42);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1639,'ALLIAS','AFFIGLIATI','GB',1999,57);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1640,'AMALRIC','AGBOUBI','GB',1992,55);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1641,'CAVELIN','APATOU','MT',1997,44);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1642,'ARDON','AITSLIMAN','GB',1998,47);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1643,'FAHIMEH','BARRAJA','DR',1997,44);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1644,'AMED','AGITYAN','MT',1998,51);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1645,'CAMBIZ','ANSIOLI','GB',1995,44);
INSERT INTO Joueurs(id_joueur,prenom,nom,poste,date_nat,id_club)  VALUES(1646,'IDELL','BEPARI','DR',2000,55);
